瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),瘤搁柯档(∑C)
143,措备,2024-01-22 08:00,-.5,,64,-1.3
143,措备,2024-01-22 09:00,-.4,,56,-1.1
143,措备,2024-01-22 10:00,-.8,,52,-.8
143,措备,2024-01-22 11:00,-.8,,48,1
143,措备,2024-01-22 12:00,-.9,,44,4.9
143,措备,2024-01-22 13:00,-.4,,40,6.7
143,措备,2024-01-22 14:00,.1,,39,7.5
143,措备,2024-01-22 15:00,-.6,,37,4.6
143,措备,2024-01-22 16:00,-1.1,,38,1.5
143,措备,2024-01-22 17:00,-2.1,,39,-1.3
143,措备,2024-01-22 18:00,-3.1,,41,-3.4
143,措备,2024-01-22 19:00,-3.8,,44,-4.6
143,措备,2024-01-22 20:00,-4.6,,47,-5.5
143,措备,2024-01-22 21:00,-5.2,,46,-6.4
143,措备,2024-01-22 22:00,-5.9,,49,-7
143,措备,2024-01-22 23:00,-6.2,,52,-7.4
143,措备,2024-01-23 00:00,-6.4,,55,-7.2
143,措备,2024-01-23 01:00,-6.6,,56,-7.7
143,措备,2024-01-23 02:00,-7.2,,60,-7.8
143,措备,2024-01-23 03:00,-7.5,,64,-8.5
143,措备,2024-01-23 04:00,-7.9,,65,-9.3
143,措备,2024-01-23 05:00,-8.2,,59,-9.7
143,措备,2024-01-23 06:00,-8.3,,56,-10
143,措备,2024-01-23 07:00,-8.6,,57,-10.4
143,措备,2024-01-23 08:00,-8.6,,57,-10.1
143,措备,2024-01-23 09:00,-7.6,,51,-7.7
143,措备,2024-01-23 10:00,-6.5,,43,-5
143,措备,2024-01-23 11:00,-5.4,,38,.1
143,措备,2024-01-23 12:00,-4.1,,35,1
143,措备,2024-01-23 13:00,-3.4,,35,2.1
143,措备,2024-01-23 14:00,-2.6,,34,1.6
143,措备,2024-01-23 15:00,-2.7,,36,1.6
143,措备,2024-01-23 16:00,-3.7,,40,-.2
143,措备,2024-01-23 17:00,-4.1,,40,-1.5
143,措备,2024-01-23 18:00,-5.5,,41,-3.3
143,措备,2024-01-23 19:00,-6.2,,44,-4.6
143,措备,2024-01-23 20:00,-6.9,,48,-5.5
143,措备,2024-01-23 21:00,-7.1,,47,-6.1
143,措备,2024-01-23 22:00,-7.2,,48,-6.3
143,措备,2024-01-23 23:00,-7.1,,48,-6.5
143,措备,2024-01-24 00:00,-7.2,,46,-6.6
143,措备,2024-01-24 01:00,-7.4,,47,-6.8
143,措备,2024-01-24 02:00,-8.1,,59,-7.2
143,措备,2024-01-24 03:00,-8.4,,56,-7.5
143,措备,2024-01-24 04:00,-8.5,,56,-7.7
143,措备,2024-01-24 05:00,-8.6,,56,-7.8
143,措备,2024-01-24 06:00,-8.5,,58,-8.1
143,措备,2024-01-24 07:00,-8.1,,59,-8
143,措备,2024-01-24 08:00,-7.6,,58,-7.4
143,措备,2024-01-24 09:00,-6.7,,57,-5.8
143,措备,2024-01-24 10:00,-5.3,,51,-3.8
143,措备,2024-01-24 11:00,-3.5,,45,.2
143,措备,2024-01-24 12:00,-2.4,,40,2.1
143,措备,2024-01-24 13:00,-2,,39,3.1
143,措备,2024-01-24 14:00,-1.4,,35,4.5
143,措备,2024-01-24 15:00,-.4,,32,4
143,措备,2024-01-24 16:00,-.9,,32,1.2
143,措备,2024-01-24 17:00,-1.6,,35,-.5
143,措备,2024-01-24 18:00,-3.2,,41,-1.8
143,措备,2024-01-24 19:00,-3.9,,46,-3
143,措备,2024-01-24 20:00,-4.5,,50,-4.1
143,措备,2024-01-24 21:00,-4.7,,52,-4.7
143,措备,2024-01-24 22:00,-4.9,,53,-5
143,措备,2024-01-24 23:00,-5.3,,55,-5.5
143,措备,2024-01-25 00:00,-5.4,,56,-5.9
143,措备,2024-01-25 01:00,-5.7,,55,-6.1
143,措备,2024-01-25 02:00,-6.1,,51,-6.5
143,措备,2024-01-25 03:00,-6.4,,52,-6.7
143,措备,2024-01-25 04:00,-6.5,,50,-6.8
143,措备,2024-01-25 05:00,-6.9,,50,-7.2
143,措备,2024-01-25 06:00,-6.7,,48,-7.2
143,措备,2024-01-25 07:00,-6.8,,49,-7.4
143,措备,2024-01-25 08:00,-6.4,,49,-7
143,措备,2024-01-25 09:00,-5.3,,47,-5.4
143,措备,2024-01-25 10:00,-4.2,,44,-3.5
143,措备,2024-01-25 11:00,-2,,37,.3
143,措备,2024-01-25 12:00,-.6,,32,2.2
143,措备,2024-01-25 13:00,.8,,26,5
143,措备,2024-01-25 14:00,2.2,,24,6
143,措备,2024-01-25 15:00,2.7,,21,5.1
143,措备,2024-01-25 16:00,3.4,,20,3.5
143,措备,2024-01-25 17:00,2.7,,23,-.2
143,措备,2024-01-25 18:00,1.1,,25,-.8
143,措备,2024-01-25 19:00,.2,,29,-1.6
143,措备,2024-01-25 20:00,-.2,,31,-2.5
143,措备,2024-01-25 21:00,-.4,,36,-2.8
143,措备,2024-01-25 22:00,-.7,,41,-3.2
143,措备,2024-01-25 23:00,-.8,,45,-3.1
143,措备,2024-01-26 00:00,-1.9,,45,-4
143,措备,2024-01-26 01:00,-1.9,,42,-4.2
143,措备,2024-01-26 02:00,-2.2,,43,-4.4
143,措备,2024-01-26 03:00,-2.2,,47,-4.8
143,措备,2024-01-26 04:00,-2.5,,50,-5.1
143,措备,2024-01-26 05:00,-2,,48,-4.5
143,措备,2024-01-26 06:00,-2,,48,-4.5
143,措备,2024-01-26 07:00,-2.1,,49,-4.9
143,措备,2024-01-26 08:00,-1.8,,48,-4.6
143,措备,2024-01-26 09:00,-.3,,44,-3
143,措备,2024-01-26 10:00,1.7,,43,-1.1
143,措备,2024-01-26 11:00,3.1,,43,1
143,措备,2024-01-26 12:00,3.9,,40,5.1
143,措备,2024-01-26 13:00,5.7,,35,8
143,措备,2024-01-26 14:00,6.4,,35,8.9
143,措备,2024-01-26 15:00,6.6,,36,7.9
143,措备,2024-01-26 16:00,6.6,,36,5.4
143,措备,2024-01-26 17:00,6.1,,37,1.2
143,措备,2024-01-26 18:00,4.2,,41,-.4
143,措备,2024-01-26 19:00,3.1,,48,-.5
143,措备,2024-01-26 20:00,2.6,,54,-.9
143,措备,2024-01-26 21:00,1.8,,57,-1.4
143,措备,2024-01-26 22:00,1.5,,60,-1.7
143,措备,2024-01-26 23:00,1.1,,61,-2
143,措备,2024-01-27 00:00,.8,,63,-2.3
143,措备,2024-01-27 01:00,.5,,65,-2.7
143,措备,2024-01-27 02:00,.3,,66,-2.9
143,措备,2024-01-27 03:00,-.9,,71,-3.7
143,措备,2024-01-27 04:00,-1.1,,73,-4
143,措备,2024-01-27 05:00,-1.8,,77,-4.3
143,措备,2024-01-27 06:00,-2.2,,80,-4.6
143,措备,2024-01-27 07:00,-2.6,,83,-4.6
143,措备,2024-01-27 08:00,-2.8,,85,-4.6
143,措备,2024-01-27 09:00,-.2,,76,-2.4
143,措备,2024-01-27 10:00,2.7,,59,-.5
143,措备,2024-01-27 11:00,4.6,,47,2.4
143,措备,2024-01-27 12:00,6,,34,6.2
143,措备,2024-01-27 13:00,7.4,,30,7.7
143,措备,2024-01-27 14:00,8.2,,27,9.5
143,措备,2024-01-27 15:00,8.9,,26,10.3
143,措备,2024-01-27 16:00,8.8,,25,8.1
143,措备,2024-01-27 17:00,7.8,,26,3.1
143,措备,2024-01-27 18:00,5.9,,32,.4
143,措备,2024-01-27 19:00,4.6,,35,-.6
143,措备,2024-01-27 20:00,4.1,,32,-.9
143,措备,2024-01-27 21:00,3.7,,33,-1.1
143,措备,2024-01-27 22:00,3.5,,34,-.8
143,措备,2024-01-27 23:00,3.1,,35,-.7
143,措备,2024-01-28 00:00,2.7,,38,-1.2
143,措备,2024-01-28 01:00,2.1,,44,-1.9
143,措备,2024-01-28 02:00,1.4,,50,-2.4
143,措备,2024-01-28 03:00,1.1,,54,-2.6
143,措备,2024-01-28 04:00,1,,59,-2.4
143,措备,2024-01-28 05:00,.7,,61,-2.6
143,措备,2024-01-28 06:00,.8,,62,-2.2
143,措备,2024-01-28 07:00,.2,,64,-3.7
143,措备,2024-01-28 08:00,.2,,65,-3.2
143,措备,2024-01-28 09:00,1,,59,-1.3
143,措备,2024-01-28 10:00,2.2,,43,0
143,措备,2024-01-28 11:00,3.1,,41,.4
143,措备,2024-01-28 12:00,4.3,,40,5.9
143,措备,2024-01-28 13:00,4.9,,38,10.9
143,措备,2024-01-28 14:00,6,,33,11.9
143,措备,2024-01-28 15:00,6.6,,32,10.6
143,措备,2024-01-28 16:00,5.8,,35,7.9
143,措备,2024-01-28 17:00,5.4,,37,3.4
143,措备,2024-01-28 18:00,4,,43,.3
143,措备,2024-01-28 19:00,3.2,,47,-.4
143,措备,2024-01-28 20:00,2.5,,49,-1.2
143,措备,2024-01-28 21:00,.6,,60,-2.3
143,措备,2024-01-28 22:00,-.7,,64,-3.4
143,措备,2024-01-28 23:00,-1.5,,70,-4.1
143,措备,2024-01-29 00:00,-2.3,,73,-4.8
143,措备,2024-01-29 01:00,-2.5,,74,-5.2
143,措备,2024-01-29 02:00,-3.2,,77,-5.8
143,措备,2024-01-29 03:00,-3.7,,83,-6.2
143,措备,2024-01-29 04:00,-4.2,,82,-6.7
143,措备,2024-01-29 05:00,-4.4,,88,-6.9
143,措备,2024-01-29 06:00,-4.6,,84,-7.2
143,措备,2024-01-29 07:00,-4.9,,86,-7.5
143,措备,2024-01-29 08:00,-4.7,,87,-7
143,措备,2024-01-29 09:00,-2.5,,77,-3.7
143,措备,2024-01-29 10:00,.5,,65,-.7
143,措备,2024-01-29 11:00,2.6,,54,2.5
143,措备,2024-01-29 12:00,3.9,,46,8
143,措备,2024-01-29 13:00,5.2,,40,8.6
143,措备,2024-01-29 14:00,6.4,,34,11.4
143,措备,2024-01-29 15:00,7.2,,30,11.3
143,措备,2024-01-29 16:00,7.5,,30,9
143,措备,2024-01-29 17:00,7.2,,28,3.2
143,措备,2024-01-29 18:00,4.7,,34,0
143,措备,2024-01-29 19:00,4,,34,-.5
143,措备,2024-01-29 20:00,2.1,,43,-1.4
143,措备,2024-01-29 21:00,.4,,51,-2.7
143,措备,2024-01-29 22:00,-.8,,60,-3.6
143,措备,2024-01-29 23:00,-1.5,,58,-4.2
143,措备,2024-01-30 00:00,-2.3,,63,-5
143,措备,2024-01-30 01:00,-2.8,,67,-5.6
143,措备,2024-01-30 02:00,-3.3,,69,-6
143,措备,2024-01-30 03:00,-3.9,,72,-6.4
143,措备,2024-01-30 04:00,-4.4,,77,-6.9
143,措备,2024-01-30 05:00,-4.8,,81,-7.2
143,措备,2024-01-30 06:00,-5.2,,81,-7.6
143,措备,2024-01-30 07:00,-5.3,,83,-7.7
143,措备,2024-01-30 08:00,-5.1,,83,-6.9
143,措备,2024-01-30 09:00,-2.2,,71,-3.7
143,措备,2024-01-30 10:00,-.3,,65,-.3
143,措备,2024-01-30 11:00,1.9,,55,3.1
143,措备,2024-01-30 12:00,4.8,,41,8.7
143,措备,2024-01-30 13:00,6.4,,38,10
143,措备,2024-01-30 14:00,8.7,,36,12.8
143,措备,2024-01-30 15:00,10,,36,13.5
143,措备,2024-01-30 16:00,10.8,,33,11.4
143,措备,2024-01-30 17:00,10.3,,35,5.6
143,措备,2024-01-30 18:00,7.6,,41,1.7
143,措备,2024-01-30 19:00,5.3,,50,-.1
143,措备,2024-01-30 20:00,3.8,,55,-.6
143,措备,2024-01-30 21:00,3.6,,66,.7
143,措备,2024-01-30 22:00,3,,65,-.2
143,措备,2024-01-30 23:00,3.1,,64,.3
143,措备,2024-01-31 00:00,2.7,,65,.2
143,措备,2024-01-31 01:00,3,,69,1.2
143,措备,2024-01-31 02:00,3.1,,68,1.4
143,措备,2024-01-31 03:00,3.3,,68,1.8
143,措备,2024-01-31 04:00,3.6,,67,1.9
143,措备,2024-01-31 05:00,3.7,,71,1.9
143,措备,2024-01-31 06:00,4.6,0,66,2.3
143,措备,2024-01-31 07:00,4.2,,69,2.2
143,措备,2024-01-31 08:00,4.1,,71,1.9
143,措备,2024-01-31 09:00,4.6,,68,3.9
143,措备,2024-01-31 10:00,5.4,,64,6.6
143,措备,2024-01-31 11:00,7.1,,56,9.6
143,措备,2024-01-31 12:00,10,,46,14.7
143,措备,2024-01-31 13:00,12,,37,18
143,措备,2024-01-31 14:00,13.3,,31,20.2
143,措备,2024-01-31 15:00,14.6,,30,19.7
143,措备,2024-01-31 16:00,15.1,,29,17
143,措备,2024-01-31 17:00,14.8,,30,10.1
143,措备,2024-01-31 18:00,12.5,,36,6.7
143,措备,2024-01-31 19:00,10.2,,43,4.4
143,措备,2024-01-31 20:00,8.1,,50,3.7
143,措备,2024-01-31 21:00,7.4,,52,3.1
143,措备,2024-01-31 22:00,6.7,,57,3.8
143,措备,2024-01-31 23:00,6.7,,58,4.2
143,措备,2024-02-01 00:00,6.3,0,60,4.3
143,措备,2024-02-01 01:00,5.9,,61,3.7
143,措备,2024-02-01 02:00,5.9,,62,3.7
143,措备,2024-02-01 03:00,5.6,0,64,3.6
143,措备,2024-02-01 04:00,5.6,,62,3.5
143,措备,2024-02-01 05:00,5.9,,57,3.4
143,措备,2024-02-01 06:00,5.8,,61,3.5
143,措备,2024-02-01 07:00,7.2,,43,3.6
143,措备,2024-02-01 08:00,7.2,,44,3.8
143,措备,2024-02-01 09:00,7.4,,44,4.8
143,措备,2024-02-01 10:00,7.3,,48,7.1
143,措备,2024-02-01 11:00,8.2,,45,9.8
143,措备,2024-02-01 12:00,8.9,,55,12.4
143,措备,2024-02-01 13:00,8.9,,48,11.7
143,措备,2024-02-01 14:00,9,,43,11.4
143,措备,2024-02-01 15:00,8.9,,53,11.7
143,措备,2024-02-01 16:00,8.6,,56,9.8
143,措备,2024-02-01 17:00,7.4,,65,7.5
143,措备,2024-02-01 18:00,6.2,,70,5.9
143,措备,2024-02-01 19:00,5.4,,76,5
143,措备,2024-02-01 20:00,4.9,,77,4.6
143,措备,2024-02-01 21:00,4.3,,76,4
143,措备,2024-02-01 22:00,4,,75,3.7
143,措备,2024-02-01 23:00,3.6,,80,3.4
143,措备,2024-02-02 00:00,3.5,,80,3.3
143,措备,2024-02-02 01:00,3.5,,79,3.2
143,措备,2024-02-02 02:00,3.4,,79,3.1
143,措备,2024-02-02 03:00,3.3,,80,3
143,措备,2024-02-02 04:00,3.5,,79,3
143,措备,2024-02-02 05:00,3.5,,79,2.9
143,措备,2024-02-02 06:00,3.5,,79,3
143,措备,2024-02-02 07:00,3.3,,81,2.9
143,措备,2024-02-02 08:00,3.5,,80,3.1
143,措备,2024-02-02 09:00,3.8,,79,4.4
143,措备,2024-02-02 10:00,4.6,,75,6.7
143,措备,2024-02-02 11:00,5.2,,72,9.2
143,措备,2024-02-02 12:00,5.8,,67,10.6
143,措备,2024-02-02 13:00,7.3,,62,16.5
143,措备,2024-02-02 14:00,7.5,,59,17.4
143,措备,2024-02-02 15:00,8.7,,56,19.6
143,措备,2024-02-02 16:00,8.6,,57,14.8
143,措备,2024-02-02 17:00,7.5,,61,9
143,措备,2024-02-02 18:00,6.9,,64,6.8
143,措备,2024-02-02 19:00,6.5,,69,5.9
143,措备,2024-02-02 20:00,5.9,,72,5.4
143,措备,2024-02-02 21:00,5.7,,73,4.8
143,措备,2024-02-02 22:00,5.6,,74,4.8
143,措备,2024-02-02 23:00,5.5,,73,4.6
143,措备,2024-02-03 00:00,5.3,,74,4.3
143,措备,2024-02-03 01:00,5.1,,76,4.2
143,措备,2024-02-03 02:00,4.7,,77,3.3
143,措备,2024-02-03 03:00,4.7,,77,3.3
143,措备,2024-02-03 04:00,4.5,,79,3.2
143,措备,2024-02-03 05:00,4.9,,79,3.4
143,措备,2024-02-03 06:00,4.7,,79,3.3
143,措备,2024-02-03 07:00,4.8,,79,3.4
143,措备,2024-02-03 08:00,4.4,,81,3
143,措备,2024-02-03 09:00,5.3,,78,4.3
143,措备,2024-02-03 10:00,6.3,,73,7.6
143,措备,2024-02-03 11:00,6.9,,72,8.9
143,措备,2024-02-03 12:00,7.2,,70,9.9
143,措备,2024-02-03 13:00,7.4,,69,9.1
143,措备,2024-02-03 14:00,8,,66,10.5
143,措备,2024-02-03 15:00,8.4,,64,10.5
143,措备,2024-02-03 16:00,8.2,,66,9.2
143,措备,2024-02-03 17:00,7.7,,68,7.3
143,措备,2024-02-03 18:00,7,0,74,6.1
143,措备,2024-02-03 19:00,6.1,,83,5.4
143,措备,2024-02-03 20:00,5.6,,88,5.1
143,措备,2024-02-03 21:00,5.2,1.1,92,4.9
143,措备,2024-02-03 22:00,5.1,,91,4.7
143,措备,2024-02-03 23:00,4.7,,94,4.6
143,措备,2024-02-04 00:00,4.6,1,94,4.5
143,措备,2024-02-04 01:00,4.4,,92,4.4
143,措备,2024-02-04 02:00,4.3,,93,4.4
143,措备,2024-02-04 03:00,4.3,.1,93,4.3
143,措备,2024-02-04 04:00,4.2,,93,4.3
143,措备,2024-02-04 05:00,4.3,,94,4.2
143,措备,2024-02-04 06:00,4.3,,95,4.3
143,措备,2024-02-04 07:00,3.9,,96,3.5
143,措备,2024-02-04 08:00,4.1,,95,4.4
143,措备,2024-02-04 09:00,4.6,,92,5.6
143,措备,2024-02-04 10:00,5.3,,90,8.2
143,措备,2024-02-04 11:00,6.6,,83,11.4
143,措备,2024-02-04 12:00,7.1,,77,9.6
143,措备,2024-02-04 13:00,8,,73,13.2
143,措备,2024-02-04 14:00,8.3,,73,11.4
143,措备,2024-02-04 15:00,8.3,,70,11.2
143,措备,2024-02-04 16:00,8.2,,70,11
143,措备,2024-02-04 17:00,7.6,,72,7.9
143,措备,2024-02-04 18:00,7.3,,75,6.7
143,措备,2024-02-04 19:00,6.8,,72,6
143,措备,2024-02-04 20:00,6.4,,75,5.6
143,措备,2024-02-04 21:00,6.2,,73,5.3
143,措备,2024-02-04 22:00,6.2,,73,5.1
143,措备,2024-02-04 23:00,5.2,,87,4.8
143,措备,2024-02-05 00:00,4.7,1.8,94,4.7
143,措备,2024-02-05 01:00,4.5,,94,4.6
143,措备,2024-02-05 02:00,4.4,,96,4.5
143,措备,2024-02-05 03:00,4.7,2.7,95,4.6
143,措备,2024-02-05 04:00,4.8,,94,4.6
143,措备,2024-02-05 05:00,5.6,,93,4.8
143,措备,2024-02-05 06:00,6.2,2.2,89,5
143,措备,2024-02-05 07:00,6.3,,88,5.2
143,措备,2024-02-05 08:00,6.4,,88,5.3
143,措备,2024-02-05 09:00,6.6,2.1,87,6
143,措备,2024-02-05 10:00,6.6,,89,6.6
143,措备,2024-02-05 11:00,6.9,,82,6.7
143,措备,2024-02-05 12:00,6.5,2.8,87,6.6
143,措备,2024-02-05 13:00,6.2,,84,8.4
143,措备,2024-02-05 14:00,6.3,,83,10.5
143,措备,2024-02-05 15:00,6.7,2.2,76,8.5
143,措备,2024-02-05 16:00,6.4,,73,7.4
143,措备,2024-02-05 17:00,5.9,,75,5.7
143,措备,2024-02-05 18:00,5.1,0,78,4.8
143,措备,2024-02-05 19:00,4.6,,78,4.1
143,措备,2024-02-05 20:00,4.3,,80,3.8
143,措备,2024-02-05 21:00,4,0,78,3.6
143,措备,2024-02-05 22:00,3.9,,75,3.2
143,措备,2024-02-05 23:00,3.6,,75,3.1
143,措备,2024-02-06 00:00,3.5,,73,2.7
143,措备,2024-02-06 01:00,3.3,,77,2.8
143,措备,2024-02-06 02:00,3,,75,2.5
143,措备,2024-02-06 03:00,2.8,,74,2.3
143,措备,2024-02-06 04:00,2.6,,74,2.2
143,措备,2024-02-06 05:00,2.3,,77,2
143,措备,2024-02-06 06:00,1.5,0,88,1.9
143,措备,2024-02-06 07:00,1.2,,94,1.8
143,措备,2024-02-06 08:00,1.3,,93,2.2
143,措备,2024-02-06 09:00,1.9,0,84,3.1
143,措备,2024-02-06 10:00,2.4,,82,4.5
143,措备,2024-02-06 11:00,2.9,,77,6.3
143,措备,2024-02-06 12:00,3.7,,74,8.2
143,措备,2024-02-06 13:00,4.1,,73,8.5
143,措备,2024-02-06 14:00,4.5,,71,8.4
143,措备,2024-02-06 15:00,4.9,,68,8.3
143,措备,2024-02-06 16:00,5.2,,71,7.2
143,措备,2024-02-06 17:00,5,,72,5.3
143,措备,2024-02-06 18:00,4.8,,72,4.2
143,措备,2024-02-06 19:00,4.7,,72,3.7
143,措备,2024-02-06 20:00,4.5,,72,3.4
143,措备,2024-02-06 21:00,4.4,,72,3.2
143,措备,2024-02-06 22:00,4.3,,71,3
143,措备,2024-02-06 23:00,4.1,,72,2.9
143,措备,2024-02-07 00:00,4,,72,2.7
143,措备,2024-02-07 01:00,3.6,,72,2
143,措备,2024-02-07 02:00,3.3,,70,1.8
143,措备,2024-02-07 03:00,2.5,,69,0
143,措备,2024-02-07 04:00,1.9,,68,-.8
143,措备,2024-02-07 05:00,1.2,,66,-.3
143,措备,2024-02-07 06:00,.8,,66,-.9
143,措备,2024-02-07 07:00,.6,,62,-1.9
143,措备,2024-02-07 08:00,.8,,61,-1.8
143,措备,2024-02-07 09:00,1.9,,56,-.3
143,措备,2024-02-07 10:00,2.6,,54,.6
143,措备,2024-02-07 11:00,4.3,,48,8
143,措备,2024-02-07 12:00,5.6,,46,13.2
143,措备,2024-02-07 13:00,6.4,,43,15.3
143,措备,2024-02-07 14:00,6.3,,43,17.7
143,措备,2024-02-07 15:00,7.8,,39,16.5
143,措备,2024-02-07 16:00,7.4,,39,14
143,措备,2024-02-07 17:00,7.5,,39,7.7
143,措备,2024-02-07 18:00,5.8,,44,3.9
143,措备,2024-02-07 19:00,4.8,,48,2.9
143,措备,2024-02-07 20:00,3.8,,69,1.3
143,措备,2024-02-07 21:00,3.2,,70,1.6
143,措备,2024-02-07 22:00,3,,72,2.4
143,措备,2024-02-07 23:00,2.5,,74,1
143,措备,2024-02-08 00:00,1.6,,67,-.4
143,措备,2024-02-08 01:00,.7,,74,0
143,措备,2024-02-08 02:00,.4,,76,-.2
143,措备,2024-02-08 03:00,-.8,,84,-1.4
143,措备,2024-02-08 04:00,-1.5,,84,-2.5
143,措备,2024-02-08 05:00,-1.7,,87,-3.2
143,措备,2024-02-08 06:00,-2.1,,86,-3.9
143,措备,2024-02-08 07:00,-2.5,,91,-4.5
143,措备,2024-02-08 08:00,-2.2,,89,-3.8
143,措备,2024-02-08 09:00,-.3,,79,-1.2
143,措备,2024-02-08 10:00,2.5,,63,.1
143,措备,2024-02-08 11:00,4,,51,6.1
143,措备,2024-02-08 12:00,5.6,,44,12
143,措备,2024-02-08 13:00,6.4,,41,14.9
143,措备,2024-02-08 14:00,7.7,,37,15.9
143,措备,2024-02-08 15:00,8.4,,34,16.1
143,措备,2024-02-08 16:00,9.4,,32,13.7
143,措备,2024-02-08 17:00,8,,35,7.4
143,措备,2024-02-08 18:00,6.4,,40,3.3
143,措备,2024-02-08 19:00,5.3,,43,1.5
143,措备,2024-02-08 20:00,4.2,,48,.5
143,措备,2024-02-08 21:00,2.7,,55,-.3
143,措备,2024-02-08 22:00,2.4,,61,-.5
143,措备,2024-02-08 23:00,1.4,,68,-.4
143,措备,2024-02-09 00:00,1,,71,-.4
143,措备,2024-02-09 01:00,.7,,72,-.3
143,措备,2024-02-09 02:00,0,,77,-1.5
143,措备,2024-02-09 03:00,-.8,,79,-2.4
143,措备,2024-02-09 04:00,-1.1,,79,-2.9
143,措备,2024-02-09 05:00,-1.7,,85,-3.5
143,措备,2024-02-09 06:00,-1.8,,85,-3.9
143,措备,2024-02-09 07:00,-1.9,,84,-4.5
143,措备,2024-02-09 08:00,-2.2,,86,-4.1
143,措备,2024-02-09 09:00,-.4,,79,-1.2
143,措备,2024-02-09 10:00,2.8,,66,.2
143,措备,2024-02-09 11:00,5.2,,48,6.8
143,措备,2024-02-09 12:00,6.9,,36,12.4
143,措备,2024-02-09 13:00,8,,23,15.5
143,措备,2024-02-09 14:00,8.5,,24,16.6
143,措备,2024-02-09 15:00,9,,22,16.2
143,措备,2024-02-09 16:00,9.5,,25,14.2
143,措备,2024-02-09 17:00,7.9,,28,7.3
143,措备,2024-02-09 18:00,6.5,,34,4
143,措备,2024-02-09 19:00,5.2,,38,2
143,措备,2024-02-09 20:00,4.5,,45,1
143,措备,2024-02-09 21:00,4.3,,47,.3
143,措备,2024-02-09 22:00,3.9,,48,0
143,措备,2024-02-09 23:00,3.3,,51,-.6
143,措备,2024-02-10 00:00,2.9,,51,-.4
143,措备,2024-02-10 01:00,2.5,,50,-.7
143,措备,2024-02-10 02:00,1.9,,52,-1.4
143,措备,2024-02-10 03:00,1.5,,55,-1.7
143,措备,2024-02-10 04:00,1.1,,61,-2.1
143,措备,2024-02-10 05:00,.8,,64,-2.6
143,措备,2024-02-10 06:00,.1,,68,-3.4
143,措备,2024-02-10 07:00,-.8,,73,-4.3
143,措备,2024-02-10 08:00,-1.1,,79,-3.4
143,措备,2024-02-10 09:00,1.2,,68,-.8
143,措备,2024-02-10 10:00,3.1,,60,.6
143,措备,2024-02-10 11:00,4.8,,48,7.9
143,措备,2024-02-10 12:00,6.2,,42,12.7
143,措备,2024-02-10 13:00,7.9,,36,15.6
143,措备,2024-02-10 14:00,8.5,,33,17.3
143,措备,2024-02-10 15:00,8.3,,31,15
143,措备,2024-02-10 16:00,9.1,,30,13.5
143,措备,2024-02-10 17:00,8.4,,31,7.9
143,措备,2024-02-10 18:00,6.8,,39,4.2
143,措备,2024-02-10 19:00,5.7,,45,2.4
143,措备,2024-02-10 20:00,5,,50,1.3
143,措备,2024-02-10 21:00,4.4,,56,.8
143,措备,2024-02-10 22:00,4.1,,60,.3
143,措备,2024-02-10 23:00,3.6,,62,-.4
143,措备,2024-02-11 00:00,2.2,,68,-.6
143,措备,2024-02-11 01:00,.8,,76,-1.5
143,措备,2024-02-11 02:00,.1,,79,-2.1
143,措备,2024-02-11 03:00,-.6,,83,-3
143,措备,2024-02-11 04:00,-1.6,,86,-3.6
143,措备,2024-02-11 05:00,-1.2,,83,-3.8
143,措备,2024-02-11 06:00,-2,,85,-4.7
143,措备,2024-02-11 07:00,-2.4,,85,-5.2
143,措备,2024-02-11 08:00,-2,,85,-4.3
143,措备,2024-02-11 09:00,0,,69,-1.6
143,措备,2024-02-11 10:00,3.3,,43,.9
143,措备,2024-02-11 11:00,4.6,,38,5.2
143,措备,2024-02-11 12:00,6.3,,38,12.3
143,措备,2024-02-11 13:00,7.1,,39,13.2
143,措备,2024-02-11 14:00,7.5,,38,10.6
143,措备,2024-02-11 15:00,8.1,,40,12
143,措备,2024-02-11 16:00,7.9,,42,10.7
143,措备,2024-02-11 17:00,7.4,,44,6.7
143,措备,2024-02-11 18:00,6.1,,48,3.5
143,措备,2024-02-11 19:00,5.6,,48,2.3
143,措备,2024-02-11 20:00,4.9,,52,1.2
143,措备,2024-02-11 21:00,4,,56,.2
143,措备,2024-02-11 22:00,4.1,,48,.2
143,措备,2024-02-11 23:00,3.5,,52,-.4
143,措备,2024-02-12 00:00,2.9,,55,-.7
143,措备,2024-02-12 01:00,2.7,,56,-1
143,措备,2024-02-12 02:00,1.9,,60,-2
143,措备,2024-02-12 03:00,.3,,67,-2.8
143,措备,2024-02-12 04:00,-1,,74,-3.2
143,措备,2024-02-12 05:00,-1.2,,76,-3.8
143,措备,2024-02-12 06:00,-2,,82,-4.4
143,措备,2024-02-12 07:00,-2.4,,84,-5
143,措备,2024-02-12 08:00,-2.3,,83,-4.1
143,措备,2024-02-12 09:00,.4,,74,-1.2
143,措备,2024-02-12 10:00,3.2,,61,.8
143,措备,2024-02-12 11:00,4.6,,51,7.2
143,措备,2024-02-12 12:00,7.1,,41,15.1
143,措备,2024-02-12 13:00,8.6,,32,19
143,措备,2024-02-12 14:00,10.4,,25,20.6
143,措备,2024-02-12 15:00,11.6,,20,20.5
143,措备,2024-02-12 16:00,12.5,,18,17.5
